"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 20 13:09:34 GMT 2024","Fri Sep 20 13:09:34 GMT 2024","121","authorization.tests","SignIn Password","6. Проверка ввода пароля, отличного от указанного при успешной регистрации в поле ввода","","","ru  - Проверка ввода пароля, отличного от указанного при успешной регистрации в поле ввода",""
"passed","Fri Sep 20 13:05:17 GMT 2024","Fri Sep 20 13:05:20 GMT 2024","3165","authorization.tests","SignIn Email","4. Позитивные проверки для диапазона","","","Проверка ввода незарегистрированного в базе email в поле ввода - Длина доменного имени 63 символа",""
"passed","Fri Sep 20 13:11:10 GMT 2024","Fri Sep 20 13:11:11 GMT 2024","584","authorization.tests","Reset Password","7. В первом поле Create Password / Создать пароль / Criar senha присутствует плейсхолдер","","","en  - В первом поле Create Password / Создать пароль / Criar senha присутствует плейсхолдер",""
"passed","Fri Sep 20 13:25:44 GMT 2024","Fri Sep 20 13:26:46 GMT 2024","61611","authorization.tests","Verification Code","7. При клике по ссылке Click to Resend / Нажмите, чтобы отправить повторно / Clique para reenviar появляется текст Resend Code /                       Повторная отправка кода / Reenviar código em и время отсчёта 60 секунд","","","pt - При клике по ссылке Click to Resend / Нажмите, чтобы отправить повторно / Clique para reenviar появляется                 текст Resend Code / Повторная отправка кода / Reenviar código em и время отсчёта 60 секунд",""
"passed","Fri Sep 20 13:07:29 GMT 2024","Fri Sep 20 13:07:31 GMT 2024","1708","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","pt - Негативные проверки для набора значений - Дефис в конце доменного имени",""
"passed","Fri Sep 20 13:12:20 GMT 2024","Fri Sep 20 13:12:21 GMT 2024","809","authorization.tests","Reset Password","12. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","en  - 7 символов",""
"passed","Fri Sep 20 13:04:05 GMT 2024","Fri Sep 20 13:04:06 GMT 2024","1152","authorization.tests","SignIn Email","1. Проверка ввода зарегистрированного в базе email в поле ввода","","","pt  - Проверка ввода зарегистрированного в базе email в поле ввода",""
"passed","Fri Sep 20 13:10:09 GMT 2024","Fri Sep 20 13:10:10 GMT 2024","579","authorization.tests","Reset Password","2. Проверка наличия заголовка Reset Password / Сброс пароля/ Redefinir Senha","","","ru  - Проверка наличия заголовка Reset Password / Сброс пароля/ Redefinir Senha",""
"passed","Fri Sep 20 13:06:48 GMT 2024","Fri Sep 20 13:06:50 GMT 2024","1706","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","ru - Негативные проверки для набора значений - Дефис в конце доменного имени",""
"passed","Fri Sep 20 13:14:49 GMT 2024","Fri Sep 20 13:14:49 GMT 2024","237","authorization.tests","SignUp Password","9. Проверка ввода 2х разных валидных паролей","","","ru  - Проверка ввода 2х разных валидных паролей",""
"passed","Fri Sep 20 13:10:31 GMT 2024","Fri Sep 20 13:10:31 GMT 2024","573","authorization.tests","Reset Password","4. Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту","","","en  - Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту",""
"passed","Fri Sep 20 13:09:03 GMT 2024","Fri Sep 20 13:09:03 GMT 2024","69","authorization.tests","SignIn Password","4. Проверка перехода по ссылке Change email/Alterar email/Изменить электронную почту","","","en  - Проверка перехода по ссылке Change email/Alterar email/Изменить электронную почту",""
"passed","Fri Sep 20 13:15:32 GMT 2024","Fri Sep 20 13:15:33 GMT 2024","1263","authorization.tests","SignUp Password","12. Позитивные проверки валидации - Проверка ввода 2х одинаковых валидных паролей","","","en  - 8 символов",""
"passed","Fri Sep 20 13:14:11 GMT 2024","Fri Sep 20 13:14:11 GMT 2024","23","authorization.tests","SignUp Password","6. В первом поле Create Password / Создать пароль / Criar senha присутствует плейсхолдер","","","en  - В первом поле Create Password / Создать пароль / Criar senha присутствует плейсхолдер",""
"passed","Fri Sep 20 13:12:24 GMT 2024","Fri Sep 20 13:12:25 GMT 2024","775","authorization.tests","Reset Password","12. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","ru  - 1 символов",""
