"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 28 14:01:22 GMT 2025","Mon Apr 28 14:01:22 GMT 2025","0","authorization.tests","SignIn Email","7. Негативные проверки для диапазона","","","test_invalid_email_range_en[en-emailemailemailemailemailemailemailemailemailemailemailemailemaile@example.com-\u0414\u043b\u0438\u043d\u043d\u0430 \u043b\u043e\u043a\u0430\u043b\u044c\u043d\u043e\u0433\u043e \u0438\u043c\u0435\u043d\u0438 66 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432]",""
"broken","Mon Apr 28 14:11:47 GMT 2025","Mon Apr 28 14:11:47 GMT 2025","0","authorization.tests","SignIn Password","4. Проверка перехода по ссылке Change email/Alterar email/Изменить электронную почту","","","test_click_change_email_link_on_welcome_page[pt]",""
"broken","Mon Apr 28 14:23:38 GMT 2025","Mon Apr 28 14:23:38 GMT 2025","0","authorization.tests","Reset Password","6. Кнопка сброса пароля неактивна при незаполненных полях","","","test_check_reset_button_with_empty_fields[en]",""
"broken","Mon Apr 28 14:02:47 GMT 2025","Mon Apr 28 14:02:47 GMT 2025","0","authorization.tests","SignIn Email","7. Негативные проверки для диапазона","","","test_invalid_email_range_en[ru-emailemailemailemailemailemailemailemailemailemailemailemailemail@example.com-\u0414\u043b\u0438\u043d\u043d\u0430 \u043b\u043e\u043a\u0430\u043b\u044c\u043d\u043e\u0433\u043e \u0438\u043c\u0435\u043d\u0438 65 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432]",""
"broken","Mon Apr 28 13:34:50 GMT 2025","Mon Apr 28 13:35:18 GMT 2025","28098","authorization.tests","Header","4. Проверка перехода по пункту меню ""FAQ"" на раздел ""FAQ/FAQ/Perguntas frequentes"" главной страницы лендинга","","","PT  - Проверка перехода по пункту меню ""FAQ"" на раздел ""FAQ/FAQ/Perguntas frequentes"" главной страницы лендинга",""
"broken","Mon Apr 28 14:17:29 GMT 2025","Mon Apr 28 14:17:29 GMT 2025","0","authorization.tests","Reset Password","1. Проверка перехода по ссылке на страницу восстановления пароля","","","test_go_to_the_reset_password_page[pt]",""
"broken","Mon Apr 28 14:42:07 GMT 2025","Mon Apr 28 14:42:07 GMT 2025","0","authorization.tests","SignUp Password","4. Проверка перехода по ссылке Change email/Alterar email/Изменить электронную почту","","","test_click_change_email_link_on_signup_page[en]",""
"broken","Mon Apr 28 14:34:32 GMT 2025","Mon Apr 28 14:34:32 GMT 2025","0","authorization.tests","Reset Password","12. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","test_check_enter_two_seperate_uncorrect_password[pt-7]",""
"broken","Mon Apr 28 14:55:23 GMT 2025","Mon Apr 28 14:55:23 GMT 2025","0","authorization.tests","SignUp Password","12. Позитивные проверки валидации - Проверка ввода 2х одинаковых валидных паролей","","","test_check_enter_two_seperate_correct_password[en-9]",""
"broken","Mon Apr 28 13:46:41 GMT 2025","Mon Apr 28 13:46:41 GMT 2025","0","authorization.tests","SignIn Email","5. Негативные проверки: Пустое поле","","","test_empty_email_field[en]",""
"broken","Mon Apr 28 14:50:39 GMT 2025","Mon Apr 28 14:50:39 GMT 2025","0","authorization.tests","SignUp Password","10. Проверка ввода 2х одинаковых валидных паролей, но в разном регистре","","","test_check_enter_two_seperate_password_in_different_register[en]",""
"broken","Mon Apr 28 14:18:26 GMT 2025","Mon Apr 28 14:18:26 GMT 2025","0","authorization.tests","Reset Password","2. Проверка наличия заголовка Reset Password / Сброс пароля/ Redefinir Senha","","","test_check_title_on_reset_password_page[ru]",""
"broken","Mon Apr 28 15:08:11 GMT 2025","Mon Apr 28 15:08:11 GMT 2025","0","authorization.tests","Verification Code","8. Проверка наличия кнопки Verify/Проверить/Verificar при введении кода подтверждения из 6 символов","","","test_check_verify_button[ru]",""
"broken","Mon Apr 28 14:46:23 GMT 2025","Mon Apr 28 14:46:23 GMT 2025","0","authorization.tests","SignUp Password","7. Проверка на обязательность заполнения: оставить первое поле пустым","","","test_check_error_message_with_empty_create_password_field[en]",""
"broken","Mon Apr 28 13:40:03 GMT 2025","Mon Apr 28 13:40:31 GMT 2025","27932","authorization.tests","SignIn Email","3. Позитивные проверки для набора значений","","","Проверка ввода незарегистрированного в базе email в поле ввода - Цифры до букв в локальном имени",""
"broken","Mon Apr 28 14:44:29 GMT 2025","Mon Apr 28 14:44:29 GMT 2025","0","authorization.tests","SignUp Password","5. Кнопка Продолжить неактивна при незаполненных полях","","","test_check_reset_button_with_empty_fields[pt]",""
"broken","Mon Apr 28 13:41:57 GMT 2025","Mon Apr 28 13:42:25 GMT 2025","27931","authorization.tests","SignIn Email","3. Позитивные проверки для набора значений","","","Проверка ввода незарегистрированного в базе email в поле ввода - Дефис в середине доменного имени",""
"broken","Mon Apr 28 14:01:50 GMT 2025","Mon Apr 28 14:01:50 GMT 2025","0","authorization.tests","SignIn Email","7. Негативные проверки для диапазона","","","test_invalid_email_range_en[en-email@exampleexampleexampleexampleexampleexampleexampleexampleexamplee.com-\u0414\u043b\u0438\u043d\u0430 \u0434\u043e\u043c\u0435\u043d\u043d\u043e\u0433\u043e \u0438\u043c\u0435\u043d\u0438 64 \u0441\u0438\u043c\u0432\u043e\u043b\u0430]",""
"broken","Mon Apr 28 13:47:09 GMT 2025","Mon Apr 28 13:47:09 GMT 2025","0","authorization.tests","SignIn Email","5. Негативные проверки: Пустое поле","","","test_empty_email_field[ru]",""
"broken","Mon Apr 28 13:44:19 GMT 2025","Mon Apr 28 13:44:47 GMT 2025","28117","authorization.tests","SignIn Email","4. Позитивные проверки для диапазона","","","Проверка ввода незарегистрированного в базе email в поле ввода - Длинна локального имени 64 символа",""
"broken","Mon Apr 28 14:08:00 GMT 2025","Mon Apr 28 14:08:00 GMT 2025","0","authorization.tests","SignIn Password","2. Проверка наличия email, введённого ранее на странице входа","","","test_check_email_text_on_welcome_page[en]",""
"broken","Mon Apr 28 14:12:44 GMT 2025","Mon Apr 28 14:12:44 GMT 2025","0","authorization.tests","SignIn Password","5. Проверка ввода пароля для зарегистрированного в базе пользователя в поле ввода","","","test_enter_registered_password[ru]",""
"broken","Mon Apr 28 14:08:28 GMT 2025","Mon Apr 28 14:08:28 GMT 2025","0","authorization.tests","SignIn Password","2. Проверка наличия email, введённого ранее на странице входа","","","test_check_email_text_on_welcome_page[ru]",""
"broken","Mon Apr 28 14:42:36 GMT 2025","Mon Apr 28 14:42:36 GMT 2025","0","authorization.tests","SignUp Password","4. Проверка перехода по ссылке Change email/Alterar email/Изменить электронную почту","","","test_click_change_email_link_on_signup_page[ru]",""
