"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 13:15:52 GMT 2024","Wed Oct 16 13:15:53 GMT 2024","543","authorization.tests","Verification Code","1. Проверка наличия заголовка Check Your Email / Проверьте свою почту / Проверьте свою почту","","","ru  - Проверка наличия заголовка Check Your Email / Проверьте свою почту / Проверьте свою почту",""
"passed","Wed Oct 16 13:14:05 GMT 2024","Wed Oct 16 13:14:05 GMT 2024","11","authorization.tests","SignUp Password","5. Кнопка Продолжить неактивна при незаполненных полях","","","ru  - Кнопка Продолжить неактивна при незаполненных полях",""
"passed","Wed Oct 16 13:07:31 GMT 2024","Wed Oct 16 13:07:32 GMT 2024","1626","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","ru - Негативные проверки для набора значений - Точка в начале локального имени",""
"passed","Wed Oct 16 13:06:35 GMT 2024","Wed Oct 16 13:06:36 GMT 2024","1154","authorization.tests","SignIn Email","5. Негативные проверки: Пустое поле","","","ru  - Негативные проверки: Пустое поле",""
"passed","Wed Oct 16 13:13:14 GMT 2024","Wed Oct 16 13:13:16 GMT 2024","1824","authorization.tests","Reset Password","13. Позитивные проверки валидации - Проверка ввода 2х одинаковых валидных паролей","","","pt  - 8 символов",""
"passed","Wed Oct 16 13:07:46 GMT 2024","Wed Oct 16 13:07:48 GMT 2024","1670","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","ru - Негативные проверки для набора значений - Дефис в конце доменного имени",""
"passed","Wed Oct 16 13:05:22 GMT 2024","Wed Oct 16 13:05:23 GMT 2024","1175","authorization.tests","SignIn Email","1. Проверка ввода зарегистрированного в базе email в поле ввода","","","ru  - Проверка ввода зарегистрированного в базе email в поле ввода",""
"passed","Wed Oct 16 13:06:45 GMT 2024","Wed Oct 16 13:06:46 GMT 2024","1116","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","en - Негативные проверки для набора значений - Несколько @@",""
"passed","Wed Oct 16 13:05:03 GMT 2024","Wed Oct 16 13:05:07 GMT 2024","3866","authorization.tests","Header","4. Проверка перехода по пункту меню ""FAQ"" на раздел ""FAQ/FAQ/Perguntas frequentes"" главной страницы лендинга","","","EN  - Проверка перехода по пункту меню ""FAQ"" на раздел ""FAQ/FAQ/Perguntas frequentes"" главной страницы лендинга",""
"passed","Wed Oct 16 13:05:33 GMT 2024","Wed Oct 16 13:05:34 GMT 2024","1109","authorization.tests","SignIn Email","2. Проверка ввода незарегистрированного в базе email в поле ввода","","","ru  - Проверка ввода незарегистрированного в базе email в поле ввода",""
"passed","Wed Oct 16 13:05:50 GMT 2024","Wed Oct 16 13:05:52 GMT 2024","2452","authorization.tests","SignIn Email","3. Позитивные проверки для набора значений","","","Проверка ввода незарегистрированного в базе email в поле ввода - Цифры до букв в локальном имени",""
"passed","Wed Oct 16 13:05:36 GMT 2024","Wed Oct 16 13:05:38 GMT 2024","1610","authorization.tests","SignIn Email","2. Проверка ввода незарегистрированного в базе email в поле ввода","","","pt  - Проверка ввода незарегистрированного в базе email в поле ввода",""
"passed","Wed Oct 16 13:16:15 GMT 2024","Wed Oct 16 13:16:15 GMT 2024","26","authorization.tests","Verification Code","3. Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту","","","en  - Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту",""
"passed","Wed Oct 16 13:14:43 GMT 2024","Wed Oct 16 13:14:43 GMT 2024","249","authorization.tests","SignUp Password","9. Проверка ввода 2х разных валидных паролей","","","ru  - Проверка ввода 2х разных валидных паролей",""
"passed","Wed Oct 16 13:04:38 GMT 2024","Wed Oct 16 13:04:42 GMT 2024","4016","authorization.tests","Header","2. Проверка перехода по пункту меню “Create contract/Создание контракта/Criar Contrato“ на раздел Create contract/Создание контракта/Criar Contrato на главной странице лендинга","","","EN  - Проверка перехода по пункту меню “Create contract/Создание контракта/Criar Contrato“ на раздел Create contract/Создание контракта/Criar Contrato на главной странице лендинга",""
"passed","Wed Oct 16 13:11:29 GMT 2024","Wed Oct 16 13:11:29 GMT 2024","574","authorization.tests","Reset Password","6. Кнопка сброса пароля неактивна при незаполненных полях","","","pt  - Кнопка сброса пароля неактивна при незаполненных полях",""
"passed","Wed Oct 16 13:12:07 GMT 2024","Wed Oct 16 13:12:08 GMT 2024","794","authorization.tests","Reset Password","10. Проверка ввода 2х разных валидных паролей","","","en  - Проверка ввода 2х разных валидных паролей",""
"passed","Wed Oct 16 13:04:42 GMT 2024","Wed Oct 16 13:04:46 GMT 2024","4023","authorization.tests","Header","2. Проверка перехода по пункту меню “Create contract/Создание контракта/Criar Contrato“ на раздел Create contract/Создание контракта/Criar Contrato на главной странице лендинга","","","RU  - Проверка перехода по пункту меню “Create contract/Создание контракта/Criar Contrato“ на раздел Create contract/Создание контракта/Criar Contrato на главной странице лендинга",""
"passed","Wed Oct 16 13:12:35 GMT 2024","Wed Oct 16 13:12:36 GMT 2024","809","authorization.tests","Reset Password","12. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","en  - 7 символов",""
"passed","Wed Oct 16 13:10:56 GMT 2024","Wed Oct 16 13:10:56 GMT 2024","578","authorization.tests","Reset Password","3. Проверка наличия email, введённого ранее на странице входа","","","pt  - Проверка наличия email, введённого ранее на странице входа",""
"passed","Wed Oct 16 13:09:30 GMT 2024","Wed Oct 16 13:09:30 GMT 2024","18","authorization.tests","SignIn Password","2. Проверка наличия email, введённого ранее на странице входа","","","pt  - Проверка наличия email, введённого ранее на странице входа",""
"passed","Wed Oct 16 13:13:46 GMT 2024","Wed Oct 16 13:13:46 GMT 2024","11","authorization.tests","SignUp Password","3. Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту","","","ru  - Проверка наличия ссылки Change email/Alterar email/Изменить электронную почту",""
"passed","Wed Oct 16 13:27:58 GMT 2024","Wed Oct 16 13:28:00 GMT 2024","1290","authorization.tests","Verification Code","11. Проверка ввода некорректного кода","","","pt - Проверка ввода некорректного кода в поля ввода кода верификации - Ввод спецсиволов",""
"passed","Wed Oct 16 13:14:37 GMT 2024","Wed Oct 16 13:14:37 GMT 2024","169","authorization.tests","SignUp Password","8. Проверка на обязательность заполнения: оставить второе поле пустым","","","pt  - Проверка на обязательность заполнения: оставить второе поле пустым",""
"passed","Wed Oct 16 13:15:17 GMT 2024","Wed Oct 16 13:15:17 GMT 2024","245","authorization.tests","SignUp Password","11. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","pt  - 7 символов",""
"passed","Wed Oct 16 13:07:07 GMT 2024","Wed Oct 16 13:07:09 GMT 2024","1710","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","en - Негативные проверки для набора значений - Дефис в начале доменного имени",""
"passed","Wed Oct 16 13:07:19 GMT 2024","Wed Oct 16 13:07:20 GMT 2024","1144","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","ru - Негативные проверки для набора значений - Несколько @@",""
"passed","Wed Oct 16 13:27:00 GMT 2024","Wed Oct 16 13:27:00 GMT 2024","552","authorization.tests","Verification Code","10. Проверка ввода 1 или 5 символов в поля ввода кода верификации","","","ru - Проверка ввода 1 символа(ов) в поля ввода кода верификации",""
"passed","Wed Oct 16 13:12:20 GMT 2024","Wed Oct 16 13:12:20 GMT 2024","797","authorization.tests","Reset Password","11. Проверка ввода 2х одинаковых валидных паролей, но в разном регистре","","","en  - Проверка ввода 2х одинаковых валидных паролей, но в разном регистре",""
