"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 13:09:20 GMT 2024","Tue Sep 10 13:09:21 GMT 2024","562","authorization.tests","Reset Password","1. Проверка перехода по ссылке на страницу восстановления пароля","","","pt  - Проверка перехода по ссылке на страницу восстановления пароля",""
"passed","Tue Sep 10 13:13:18 GMT 2024","Tue Sep 10 13:13:18 GMT 2024","148","authorization.tests","SignUp Password","8. Проверка на обязательность заполнения: оставить второе поле пустым","","","en  - Проверка на обязательность заполнения: оставить второе поле пустым",""
"passed","Tue Sep 10 13:13:55 GMT 2024","Tue Sep 10 13:13:55 GMT 2024","202","authorization.tests","SignUp Password","11. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","ru  - 1 символов",""
"passed","Tue Sep 10 13:15:26 GMT 2024","Tue Sep 10 13:16:25 GMT 2024","59529","authorization.tests","Verification Code","5. Наличие на странице текста Resend Code / Повторная отправка кода / Reenviar código em и таймера 60 секунд","","","en - Наличие на странице текста Resend Code / Повторная отправка кода / Reenviar código em и таймера 60 секунд",""
"passed","Tue Sep 10 13:03:12 GMT 2024","Tue Sep 10 13:03:17 GMT 2024","4580","authorization.tests","Header","1. Проверка перехода по логотипу на главную страницу лендинга","","","EN  - Проверка перехода по логотипу на главную страницу лендинга",""
"passed","Tue Sep 10 13:09:35 GMT 2024","Tue Sep 10 13:09:36 GMT 2024","579","authorization.tests","Reset Password","3. Проверка наличия email, введённого ранее на странице входа","","","en  - Проверка наличия email, введённого ранее на странице входа",""
"passed","Tue Sep 10 13:07:48 GMT 2024","Tue Sep 10 13:07:49 GMT 2024","1147","authorization.tests","SignIn Email","7. Негативные проверки для диапазона","","","pt - Негативные проверки для диапазона - Длинна локального имени 66 символов",""
"passed","Tue Sep 10 13:11:22 GMT 2024","Tue Sep 10 13:11:23 GMT 2024","798","authorization.tests","Reset Password","12. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","en  - 7 символов",""
"passed","Tue Sep 10 13:14:04 GMT 2024","Tue Sep 10 13:14:05 GMT 2024","241","authorization.tests","SignUp Password","11. Негативные проверки валидации: Проверка ввода 2х одинаковых невалидных паролей","","","pt  - 7 символов",""
"passed","Tue Sep 10 13:13:41 GMT 2024","Tue Sep 10 13:13:41 GMT 2024","230","authorization.tests","SignUp Password","10. Проверка ввода 2х одинаковых валидных паролей, но в разном регистре","","","ru  - Проверка ввода 2х одинаковых валидных паролей, но в разном регистре",""
"passed","Tue Sep 10 13:05:32 GMT 2024","Tue Sep 10 13:05:33 GMT 2024","1631","authorization.tests","SignIn Email","6. Негативные проверки для набора значений","","","en - Негативные проверки для набора значений - Отсутствие знака @",""
"passed","Tue Sep 10 13:04:51 GMT 2024","Tue Sep 10 13:04:53 GMT 2024","2432","authorization.tests","SignIn Email","3. Позитивные проверки для набора значений","","","Проверка ввода незарегистрированного в базе email в поле ввода - Дефис в середине доменного имени",""
"passed","Tue Sep 10 13:12:49 GMT 2024","Tue Sep 10 13:12:49 GMT 2024","10","authorization.tests","SignUp Password","5. Кнопка Продолжить неактивна при незаполненных полях","","","en  - Кнопка Продолжить неактивна при незаполненных полях",""
